地点,取得時間,AQI値,大気質ステータス,主要汚染物質,PM2.5,PM10,O3,NO2,温度,湿度,気圧,風速,降水量
神戸市 須磨区,2025-05-04 04:00:00+00:00,53,中レベルの大気質,o3,N/A,17.79,59.09,5.82,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-04 05:00:00+00:00,55,中レベルの大気質,o3,N/A,14.84,57.19,6.4,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-04 06:00:00+00:00,54,中レベルの大気質,o3,N/A,13.1,58.16,5.83,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-04 07:00:00+00:00,55,中レベルの大気質,o3,N/A,14.08,56.23,5.8,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-04 08:00:00+00:00,55,中レベルの大気質,o3,N/A,14.18,56.21,5.28,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-04 09:00:00+00:00,53,中レベルの大気質,o3,N/A,14.31,59.16,5.68,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-04 10:00:00+00:00,52,中レベルの大気質,o3,N/A,14.23,60.09,5.6,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-04 11:00:00+00:00,51,中レベルの大気質,o3,N/A,14.94,62.13,6.99,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-04 12:00:00+00:00,53,中レベルの大気質,o3,N/A,16.47,59.11,7.65,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-04 13:00:00+00:00,63,良い大気質,o3,N/A,14.81,46.41,9.43,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-04 14:00:00+00:00,63,良い大気質,o3,N/A,15.94,47.19,12.87,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-04 15:00:00+00:00,68,良い大気質,o3,N/A,18.69,40.31,15.36,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-04 16:00:00+00:00,68,良い大気質,o3,N/A,17.16,41.03,12.08,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-04 17:00:00+00:00,68,良い大気質,o3,N/A,19.13,40.64,12.21,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-04 18:00:00+00:00,67,良い大気質,o3,N/A,18.44,41.71,12.46,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-04 19:00:00+00:00,68,良い大気質,o3,N/A,18.3,40.48,12.2,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-04 20:00:00+00:00,69,良い大気質,o3,N/A,15.4,38.82,11.03,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-04 21:00:00+00:00,68,良い大気質,o3,N/A,15.29,39.9,9.38,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-04 22:00:00+00:00,72,良い大気質,o3,N/A,20.12,34.91,12.88,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-04 23:00:00+00:00,72,良い大気質,o3,N/A,16.33,35.76,12.05,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-05 00:00:00+00:00,70,良い大気質,o3,N/A,17.22,37.95,13.14,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-05 01:00:00+00:00,76,良い大気質,o3,N/A,21.57,30.08,17.1,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-05 02:00:00+00:00,76,良い大気質,o3,N/A,21.64,30.16,18.99,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-05 03:00:00+00:00,71,良い大気質,o3,N/A,16.82,36.13,9.01,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-05 04:00:00+00:00,67,良い大気質,o3,N/A,24.33,42.04,13.27,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-05 05:00:00+00:00,61,良い大気質,o3,N/A,20.73,49.12,11.85,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-05 06:00:00+00:00,60,良い大気質,o3,N/A,22.52,50.28,13.11,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-05 07:00:00+00:00,54,中レベルの大気質,o3,N/A,18.22,57.25,10.55,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-05 08:00:00+00:00,49,中レベルの大気質,o3,N/A,19.24,64.02,6.77,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-05 09:00:00+00:00,48,中レベルの大気質,o3,N/A,15.14,65,6.78,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-05 10:00:00+00:00,54,中レベルの大気質,o3,N/A,16.96,58.35,13.71,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-05 11:00:00+00:00,57,中レベルの大気質,o3,N/A,18.04,54.55,19.06,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-05 12:00:00+00:00,51,中レベルの大気質,o3,N/A,15.96,62.14,9.34,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-05 13:00:00+00:00,53,中レベルの大気質,o3,N/A,10.22,59.24,7.01,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-05 14:00:00+00:00,53,中レベルの大気質,o3,N/A,15.99,59.2,9.3,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-05 15:00:00+00:00,54,中レベルの大気質,o3,N/A,18.54,57.27,10.24,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-05 16:00:00+00:00,58,中レベルの大気質,o3,N/A,18.47,53.33,13.46,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-05 17:00:00+00:00,58,中レベルの大気質,o3,N/A,15.61,53.25,11.4,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-05 18:00:00+00:00,65,良い大気質,o3,N/A,17.47,44.45,13.85,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-05 19:00:00+00:00,65,良い大気質,o3,N/A,21.13,44.27,8.02,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-05 20:00:00+00:00,71,良い大気質,o3,N/A,16.39,36.48,11.59,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-05 21:00:00+00:00,66,良い大気質,o3,N/A,14.47,42.87,7.95,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-05 22:00:00+00:00,63,良い大気質,o3,N/A,6.03,47.16,2.99,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-05 23:00:00+00:00,64,良い大気質,o3,N/A,13.27,45.07,9.56,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-06 00:00:00+00:00,62,良い大気質,o3,N/A,11.9,47.93,9.23,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-06 01:00:00+00:00,63,良い大気質,o3,N/A,10.96,46.91,10.17,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-06 02:00:00+00:00,63,良い大気質,o3,N/A,12.77,47.07,9.14,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-06 03:00:00+00:00,63,良い大気質,o3,N/A,9.92,46.18,10.04,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-06 04:00:00+00:00,62,良い大気質,o3,N/A,10.78,48.15,6.89,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-06 05:00:00+00:00,59,中レベルの大気質,o3,N/A,10.76,52.07,6.2,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-06 06:00:00+00:00,59,中レベルの大気質,o3,N/A,9.79,52.13,8.13,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-06 07:00:00+00:00,57,中レベルの大気質,o3,N/A,9.74,54.11,7.1,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-06 08:00:00+00:00,56,中レベルの大気質,o3,N/A,9.37,54.99,6.69,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-06 09:00:00+00:00,56,中レベルの大気質,o3,N/A,9.43,55.92,6.34,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-06 10:00:00+00:00,56,中レベルの大気質,o3,N/A,7.67,54.81,6.45,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-06 11:00:00+00:00,63,良い大気質,o3,N/A,9.68,47.07,16.69,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-06 12:00:00+00:00,65,良い大気質,o3,N/A,10.33,44.2,18.98,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-06 13:00:00+00:00,66,良い大気質,o3,N/A,11.3,43.08,19.04,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-06 14:00:00+00:00,72,良い大気質,o3,N/A,12.4,35.25,20.35,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-06 15:00:00+00:00,62,良い大気質,o3,N/A,9.41,48.24,9.02,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-06 16:00:00+00:00,60,良い大気質,o3,N/A,10.3,50.19,4.86,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-06 17:00:00+00:00,60,良い大気質,o3,N/A,9.39,50.04,3.86,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-06 18:00:00+00:00,66,良い大気質,o3,N/A,11.42,43.1,4.58,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-06 19:00:00+00:00,62,良い大気質,o3,N/A,7.09,47.93,3.86,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-06 20:00:00+00:00,59,中レベルの大気質,o3,N/A,8.21,51.02,2.93,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-06 21:00:00+00:00,59,中レベルの大気質,o3,N/A,9.49,51.02,3.62,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-06 22:00:00+00:00,59,中レベルの大気質,o3,N/A,13.23,52.03,5.32,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-06 23:00:00+00:00,63,良い大気質,o3,N/A,12.34,46.24,8.49,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-07 00:00:00+00:00,64,良い大気質,o3,N/A,9.64,45.11,10.44,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-07 01:00:00+00:00,63,良い大気質,o3,N/A,12.35,47.13,11.13,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-07 02:00:00+00:00,61,良い大気質,o3,N/A,14.63,49.07,9.31,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-07 03:00:00+00:00,59,中レベルの大気質,o3,N/A,11.95,51.06,7.35,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-07 04:00:00+00:00,58,中レベルの大気質,o3,N/A,12.93,53.07,5.79,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-07 05:00:00+00:00,57,中レベルの大気質,o3,N/A,13.82,54.03,5.68,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-07 06:00:00+00:00,58,中レベルの大気質,o3,N/A,16.72,53.13,5.67,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-07 07:00:00+00:00,57,中レベルの大気質,o3,N/A,16.74,54.11,4.11,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-07 08:00:00+00:00,57,中レベルの大気質,o3,N/A,13.96,53.99,4.62,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-07 09:00:00+00:00,57,中レベルの大気質,o3,N/A,15.79,54.03,4.55,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-07 10:00:00+00:00,57,中レベルの大気質,o3,N/A,15.79,53.98,10.4,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-07 11:00:00+00:00,55,中レベルの大気質,o3,N/A,15.04,56.66,14.24,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-07 12:00:00+00:00,59,中レベルの大気質,o3,N/A,14.65,51.1,11.06,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-07 13:00:00+00:00,59,中レベルの大気質,o3,N/A,13.68,51.1,7.63,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-07 14:00:00+00:00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-07 15:00:00+00:00,60,良い大気質,o3,N/A,14.02,50.04,10.21,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-07 16:00:00+00:00,63,良い大気質,o3,N/A,14.1,47.2,8.5,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-07 17:00:00+00:00,61,良い大気質,o3,N/A,14.17,49.11,7.58,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-07 18:00:00+00:00,60,良い大気質,o3,N/A,13.28,50.05,5.67,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-07 19:00:00+00:00,62,良い大気質,o3,N/A,11.47,48.12,6.01,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-07 20:00:00+00:00,76,良い大気質,o3,N/A,15.18,30.73,16.75,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-07 21:00:00+00:00,81,最高に良い大気質,o3,N/A,13.26,24.56,21.66,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-07 22:00:00+00:00,83,最高に良い大気質,o3,N/A,13.24,22.38,21.73,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-07 23:00:00+00:00,85,最高に良い大気質,no2,N/A,7.97,19.36,20.5,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-08 00:00:00+00:00,70,良い大気質,no2,N/A,15.09,8.71,40.07,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-08 01:00:00+00:00,71,良い大気質,no2,N/A,13.79,14.7,37.69,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-08 02:00:00+00:00,78,良い大気質,o3,N/A,15.2,27.65,25.32,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-08 03:00:00+00:00,72,良い大気質,o3,N/A,15.75,35.39,20.26,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-08 04:00:00+00:00,71,良い大気質,o3,N/A,17.78,36.14,20.75,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-08 05:00:00+00:00,61,良い大気質,o3,N/A,17.89,49.58,11.61,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-08 06:00:00+00:00,61,良い大気質,o3,N/A,18.41,49.63,14.04,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-08 07:00:00+00:00,56,中レベルの大気質,o3,N/A,17.63,55.01,13.92,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-08 08:00:00+00:00,53,中レベルの大気質,o3,N/A,15.55,59.7,13.03,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-08 09:00:00+00:00,56,中レベルの大気質,o3,N/A,14.69,55.82,19.72,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-08 10:00:00+00:00,55,中レベルの大気質,o3,N/A,15.74,56.12,22.39,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-08 11:00:00+00:00,49,中レベルの大気質,o3,N/A,10.92,64.22,8.1,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-08 12:00:00+00:00,53,中レベルの大気質,o3,N/A,10.14,59.25,14.19,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-08 13:00:00+00:00,59,中レベルの大気質,o3,N/A,14.12,51.29,24.06,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-08 14:00:00+00:00,62,良い大気質,o3,N/A,14.2,48.29,21.11,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-08 15:00:00+00:00,61,良い大気質,o3,N/A,16.7,49.39,18.79,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-08 16:00:00+00:00,61,良い大気質,o3,N/A,15.79,49.39,9.16,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-08 17:00:00+00:00,63,良い大気質,o3,N/A,14.84,46.4,20.31,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-08 18:00:00+00:00,62,良い大気質,o3,N/A,14.82,48.25,19.08,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-08 19:00:00+00:00,74,良い大気質,o3,N/A,16.75,32.78,25.71,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-08 20:00:00+00:00,78,良い大気質,pm25,N/A,15.79,25.6,25.87,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-08 21:00:00+00:00,82,最高に良い大気質,o3,N/A,13.05,23.35,19.3,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-08 22:00:00+00:00,79,良い大気質,no2,N/A,19.54,19.37,27.88,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-08 23:00:00+00:00,81,最高に良い大気質,no2,N/A,19.63,24.15,25.5,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-09 00:00:00+00:00,65,良い大気質,no2,N/A,19.65,5.65,45.35,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-09 01:00:00+00:00,73,良い大気質,no2,N/A,18.69,17.31,35.13,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-09 02:00:00+00:00,75,良い大気質,pm25,N/A,19.52,24.25,28.97,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-09 03:00:00+00:00,74,良い大気質,pm25,N/A,24.32,24.75,28.21,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-09 04:00:00+00:00,70,良い大気質,pm25,N/A,21.85,9.7,10.48,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-09 05:00:00+00:00,68,良い大気質,no2,N/A,15.27,14.44,41.77,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-09 06:00:00+00:00,64,良い大気質,pm10,N/A,39.73,25.32,36.16,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-09 07:00:00+00:00,69,良い大気質,pm25,N/A,30.29,31.37,33.95,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-09 08:00:00+00:00,73,良い大気質,pm10,N/A,30.28,33.43,34.57,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-09 09:00:00+00:00,72,良い大気質,o3,N/A,23.56,35.85,27.61,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-09 10:00:00+00:00,67,良い大気質,o3,N/A,23.46,41.07,16.01,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-09 11:00:00+00:00,68,良い大気質,o3,N/A,23.03,40,18.43,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-09 12:00:00+00:00,75,良い大気質,o3,N/A,23.22,32.27,27.08,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-09 13:00:00+00:00,65,良い大気質,no2,N/A,29.89,13.83,45.95,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-09 14:00:00+00:00,71,良い大気質,no2,N/A,24.8,15.84,38.33,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-09 15:00:00+00:00,73,良い大気質,o3,N/A,18.96,33.91,14.73,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-09 16:00:00+00:00,71,良い大気質,o3,N/A,15.84,36.26,10.25,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-09 17:00:00+00:00,67,良い大気質,o3,N/A,17.05,42.22,10.75,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-09 18:00:00+00:00,65,良い大気質,o3,N/A,12.13,44.21,8.92,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-09 19:00:00+00:00,65,良い大気質,o3,N/A,13.89,44.18,23.94,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-09 20:00:00+00:00,63,良い大気質,o3,N/A,6.08,46.17,5.46,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-09 21:00:00+00:00,68,良い大気質,o3,N/A,9.81,40.09,4.55,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-09 22:00:00+00:00,70,良い大気質,o3,N/A,9.53,37.65,6.74,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-09 23:00:00+00:00,69,良い大気質,o3,N/A,7.64,39.73,9.77,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-10 00:00:00+00:00,71,良い大気質,o3,N/A,9.52,36.1,11.41,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-05-10 01:00:00+00:00,77,良い大気質,o3,N/A,8.89,29.36,16.26,N/A,N/A,N/A,N/A,N/A
